System,System,System,System,System,System,System,System,System,System,System,System,System,System,System,System,System,System,System,System,System,System,System,System,System,System,System,System Core C-States,System Core C-States,System Core C-States,System Pack C-States,System Pack C-States,System Pack C-States,System Pack C-States,System Pack C-States,System Pack C-States,System Pack C-States,Socket 0,Socket 0,Socket 0,Socket 0,Socket 0,Socket 0,Socket 0,Socket 0,Socket 0,Socket 0,Socket 0,Socket 0,Socket 0,Socket 0,Socket 0,Socket 0,Socket 0,Socket 0,Socket 0,Socket 0,Socket 0,Socket 0,Socket 0,Socket 0,Socket 0,Socket 0,Socket 1,Socket 1,Socket 1,Socket 1,Socket 1,Socket 1,Socket 1,Socket 1,Socket 1,Socket 1,Socket 1,Socket 1,Socket 1,Socket 1,Socket 1,Socket 1,Socket 1,Socket 1,Socket 1,Socket 1,Socket 1,Socket 1,Socket 1,Socket 1,Socket 1,Socket 1,SKT0dataIn,SKT0dataIn,SKT0dataIn (percent),SKT0dataIn (percent),SKT1dataIn,SKT1dataIn,SKT1dataIn (percent),SKT1dataIn (percent),SKT0trafficOut,SKT0trafficOut,SKT0trafficOut (percent),SKT0trafficOut (percent),SKT1trafficOut,SKT1trafficOut,SKT1trafficOut (percent),SKT1trafficOut (percent),SKT0 Core C-State,SKT0 Core C-State,SKT0 Core C-State,SKT0 Package C-State,SKT0 Package C-State,SKT0 Package C-State,SKT1 Core C-State,SKT1 Core C-State,SKT1 Core C-State,SKT1 Package C-State,SKT1 Package C-State,SKT1 Package C-State,Proc Energy (Joules),Proc Energy (Joules),DRAM Energy (Joules),DRAM Energy (Joules),LLCRDMISSLAT (ns),LLCRDMISSLAT (ns),UncFREQ (Ghz),UncFREQ (Ghz),Core0 (Socket 0),Core0 (Socket 0),Core0 (Socket 0),Core0 (Socket 0),Core0 (Socket 0),Core0 (Socket 0),Core0 (Socket 0),Core0 (Socket 0),Core0 (Socket 0),Core0 (Socket 0),Core0 (Socket 0),Core0 (Socket 0),Core0 (Socket 0),Core0 (Socket 0),Core0 (Socket 0),Core0 (Socket 0),Core0 (Socket 0),Core0 (Socket 0),Core0 (Socket 0),Core0 (Socket 0),Core0 (Socket 0),Core0 (Socket 0),Core0 (Socket 0),Core0 (Socket 0),Core1 (Socket 0),Core1 (Socket 0),Core1 (Socket 0),Core1 (Socket 0),Core1 (Socket 0),Core1 (Socket 0),Core1 (Socket 0),Core1 (Socket 0),Core1 (Socket 0),Core1 (Socket 0),Core1 (Socket 0),Core1 (Socket 0),Core1 (Socket 0),Core1 (Socket 0),Core1 (Socket 0),Core1 (Socket 0),Core1 (Socket 0),Core1 (Socket 0),Core1 (Socket 0),Core1 (Socket 0),Core1 (Socket 0),Core1 (Socket 0),Core1 (Socket 0),Core1 (Socket 0),Core2 (Socket 0),Core2 (Socket 0),Core2 (Socket 0),Core2 (Socket 0),Core2 (Socket 0),Core2 (Socket 0),Core2 (Socket 0),Core2 (Socket 0),Core2 (Socket 0),Core2 (Socket 0),Core2 (Socket 0),Core2 (Socket 0),Core2 (Socket 0),Core2 (Socket 0),Core2 (Socket 0),Core2 (Socket 0),Core2 (Socket 0),Core2 (Socket 0),Core2 (Socket 0),Core2 (Socket 0),Core2 (Socket 0),Core2 (Socket 0),Core2 (Socket 0),Core2 (Socket 0),Core3 (Socket 0),Core3 (Socket 0),Core3 (Socket 0),Core3 (Socket 0),Core3 (Socket 0),Core3 (Socket 0),Core3 (Socket 0),Core3 (Socket 0),Core3 (Socket 0),Core3 (Socket 0),Core3 (Socket 0),Core3 (Socket 0),Core3 (Socket 0),Core3 (Socket 0),Core3 (Socket 0),Core3 (Socket 0),Core3 (Socket 0),Core3 (Socket 0),Core3 (Socket 0),Core3 (Socket 0),Core3 (Socket 0),Core3 (Socket 0),Core3 (Socket 0),Core3 (Socket 0),Core4 (Socket 0),Core4 (Socket 0),Core4 (Socket 0),Core4 (Socket 0),Core4 (Socket 0),Core4 (Socket 0),Core4 (Socket 0),Core4 (Socket 0),Core4 (Socket 0),Core4 (Socket 0),Core4 (Socket 0),Core4 (Socket 0),Core4 (Socket 0),Core4 (Socket 0),Core4 (Socket 0),Core4 (Socket 0),Core4 (Socket 0),Core4 (Socket 0),Core4 (Socket 0),Core4 (Socket 0),Core4 (Socket 0),Core4 (Socket 0),Core4 (Socket 0),Core4 (Socket 0),Core5 (Socket 0),Core5 (Socket 0),Core5 (Socket 0),Core5 (Socket 0),Core5 (Socket 0),Core5 (Socket 0),Core5 (Socket 0),Core5 (Socket 0),Core5 (Socket 0),Core5 (Socket 0),Core5 (Socket 0),Core5 (Socket 0),Core5 (Socket 0),Core5 (Socket 0),Core5 (Socket 0),Core5 (Socket 0),Core5 (Socket 0),Core5 (Socket 0),Core5 (Socket 0),Core5 (Socket 0),Core5 (Socket 0),Core5 (Socket 0),Core5 (Socket 0),Core5 (Socket 0),Core6 (Socket 0),Core6 (Socket 0),Core6 (Socket 0),Core6 (Socket 0),Core6 (Socket 0),Core6 (Socket 0),Core6 (Socket 0),Core6 (Socket 0),Core6 (Socket 0),Core6 (Socket 0),Core6 (Socket 0),Core6 (Socket 0),Core6 (Socket 0),Core6 (Socket 0),Core6 (Socket 0),Core6 (Socket 0),Core6 (Socket 0),Core6 (Socket 0),Core6 (Socket 0),Core6 (Socket 0),Core6 (Socket 0),Core6 (Socket 0),Core6 (Socket 0),Core6 (Socket 0),Core7 (Socket 0),Core7 (Socket 0),Core7 (Socket 0),Core7 (Socket 0),Core7 (Socket 0),Core7 (Socket 0),Core7 (Socket 0),Core7 (Socket 0),Core7 (Socket 0),Core7 (Socket 0),Core7 (Socket 0),Core7 (Socket 0),Core7 (Socket 0),Core7 (Socket 0),Core7 (Socket 0),Core7 (Socket 0),Core7 (Socket 0),Core7 (Socket 0),Core7 (Socket 0),Core7 (Socket 0),Core7 (Socket 0),Core7 (Socket 0),Core7 (Socket 0),Core7 (Socket 0),Core8 (Socket 1),Core8 (Socket 1),Core8 (Socket 1),Core8 (Socket 1),Core8 (Socket 1),Core8 (Socket 1),Core8 (Socket 1),Core8 (Socket 1),Core8 (Socket 1),Core8 (Socket 1),Core8 (Socket 1),Core8 (Socket 1),Core8 (Socket 1),Core8 (Socket 1),Core8 (Socket 1),Core8 (Socket 1),Core8 (Socket 1),Core8 (Socket 1),Core8 (Socket 1),Core8 (Socket 1),Core8 (Socket 1),Core8 (Socket 1),Core8 (Socket 1),Core8 (Socket 1),Core9 (Socket 1),Core9 (Socket 1),Core9 (Socket 1),Core9 (Socket 1),Core9 (Socket 1),Core9 (Socket 1),Core9 (Socket 1),Core9 (Socket 1),Core9 (Socket 1),Core9 (Socket 1),Core9 (Socket 1),Core9 (Socket 1),Core9 (Socket 1),Core9 (Socket 1),Core9 (Socket 1),Core9 (Socket 1),Core9 (Socket 1),Core9 (Socket 1),Core9 (Socket 1),Core9 (Socket 1),Core9 (Socket 1),Core9 (Socket 1),Core9 (Socket 1),Core9 (Socket 1),Core10 (Socket 1),Core10 (Socket 1),Core10 (Socket 1),Core10 (Socket 1),Core10 (Socket 1),Core10 (Socket 1),Core10 (Socket 1),Core10 (Socket 1),Core10 (Socket 1),Core10 (Socket 1),Core10 (Socket 1),Core10 (Socket 1),Core10 (Socket 1),Core10 (Socket 1),Core10 (Socket 1),Core10 (Socket 1),Core10 (Socket 1),Core10 (Socket 1),Core10 (Socket 1),Core10 (Socket 1),Core10 (Socket 1),Core10 (Socket 1),Core10 (Socket 1),Core10 (Socket 1),Core11 (Socket 1),Core11 (Socket 1),Core11 (Socket 1),Core11 (Socket 1),Core11 (Socket 1),Core11 (Socket 1),Core11 (Socket 1),Core11 (Socket 1),Core11 (Socket 1),Core11 (Socket 1),Core11 (Socket 1),Core11 (Socket 1),Core11 (Socket 1),Core11 (Socket 1),Core11 (Socket 1),Core11 (Socket 1),Core11 (Socket 1),Core11 (Socket 1),Core11 (Socket 1),Core11 (Socket 1),Core11 (Socket 1),Core11 (Socket 1),Core11 (Socket 1),Core11 (Socket 1),Core12 (Socket 1),Core12 (Socket 1),Core12 (Socket 1),Core12 (Socket 1),Core12 (Socket 1),Core12 (Socket 1),Core12 (Socket 1),Core12 (Socket 1),Core12 (Socket 1),Core12 (Socket 1),Core12 (Socket 1),Core12 (Socket 1),Core12 (Socket 1),Core12 (Socket 1),Core12 (Socket 1),Core12 (Socket 1),Core12 (Socket 1),Core12 (Socket 1),Core12 (Socket 1),Core12 (Socket 1),Core12 (Socket 1),Core12 (Socket 1),Core12 (Socket 1),Core12 (Socket 1),Core13 (Socket 1),Core13 (Socket 1),Core13 (Socket 1),Core13 (Socket 1),Core13 (Socket 1),Core13 (Socket 1),Core13 (Socket 1),Core13 (Socket 1),Core13 (Socket 1),Core13 (Socket 1),Core13 (Socket 1),Core13 (Socket 1),Core13 (Socket 1),Core13 (Socket 1),Core13 (Socket 1),Core13 (Socket 1),Core13 (Socket 1),Core13 (Socket 1),Core13 (Socket 1),Core13 (Socket 1),Core13 (Socket 1),Core13 (Socket 1),Core13 (Socket 1),Core13 (Socket 1),Core14 (Socket 1),Core14 (Socket 1),Core14 (Socket 1),Core14 (Socket 1),Core14 (Socket 1),Core14 (Socket 1),Core14 (Socket 1),Core14 (Socket 1),Core14 (Socket 1),Core14 (Socket 1),Core14 (Socket 1),Core14 (Socket 1),Core14 (Socket 1),Core14 (Socket 1),Core14 (Socket 1),Core14 (Socket 1),Core14 (Socket 1),Core14 (Socket 1),Core14 (Socket 1),Core14 (Socket 1),Core14 (Socket 1),Core14 (Socket 1),Core14 (Socket 1),Core14 (Socket 1),Core15 (Socket 1),Core15 (Socket 1),Core15 (Socket 1),Core15 (Socket 1),Core15 (Socket 1),Core15 (Socket 1),Core15 (Socket 1),Core15 (Socket 1),Core15 (Socket 1),Core15 (Socket 1),Core15 (Socket 1),Core15 (Socket 1),Core15 (Socket 1),Core15 (Socket 1),Core15 (Socket 1),Core15 (Socket 1),Core15 (Socket 1),Core15 (Socket 1),Core15 (Socket 1),Core15 (Socket 1),Core15 (Socket 1),Core15 (Socket 1),Core15 (Socket 1),Core15 (Socket 1),
Date,Time,EXEC,IPC,FREQ,AFREQ,L3MISS,L2MISS,L3HIT,L2HIT,L3MPI,L2MPI,READ,WRITE,LOCAL,PMM_RD,PMM_WR,INST,ACYC,TIME(ticks),PhysIPC,PhysIPC%,INSTnom,INSTnom%,TotalUPIin,UPItoMC,TotalUPIout,C0res%,C1res%,C6res%,C0res%,C2res%,C6res%,Proc Energy (Joules),DRAM Energy (Joules),LLCRDMISSLAT (ns),UncFREQ (Ghz),EXEC,IPC,FREQ,AFREQ,L3MISS,L2MISS,L3HIT,L2HIT,L3MPI,L2MPI,L3OCC,LMB,RMB,READ,WRITE,LOCAL,PMM_RD,PMM_WR,TEMP,INST,ACYC,TIME(ticks),PhysIPC,PhysIPC%,INSTnom,INSTnom%,EXEC,IPC,FREQ,AFREQ,L3MISS,L2MISS,L3HIT,L2HIT,L3MPI,L2MPI,L3OCC,LMB,RMB,READ,WRITE,LOCAL,PMM_RD,PMM_WR,TEMP,INST,ACYC,TIME(ticks),PhysIPC,PhysIPC%,INSTnom,INSTnom%,UPI0,UPI1,UPI0,UPI1,UPI0,UPI1,UPI0,UPI1,UPI0,UPI1,UPI0,UPI1,UPI0,UPI1,UPI0,UPI1,C0res%,C1res%,C6res%,C0res%,C2res%,C6res%,C0res%,C1res%,C6res%,C0res%,C2res%,C6res%,SKT0,SKT1,SKT0,SKT1,SKT0,SKT1,SKT0,SKT1,EXEC,IPC,FREQ,AFREQ,L3MISS,L2MISS,L3HIT,L2HIT,L3MPI,L2MPI,L3OCC,LMB,RMB,C0res%,C1res%,C6res%,TEMP,INST,ACYC,TIME(ticks),PhysIPC,PhysIPC%,INSTnom,INSTnom%,EXEC,IPC,FREQ,AFREQ,L3MISS,L2MISS,L3HIT,L2HIT,L3MPI,L2MPI,L3OCC,LMB,RMB,C0res%,C1res%,C6res%,TEMP,INST,ACYC,TIME(ticks),PhysIPC,PhysIPC%,INSTnom,INSTnom%,EXEC,IPC,FREQ,AFREQ,L3MISS,L2MISS,L3HIT,L2HIT,L3MPI,L2MPI,L3OCC,LMB,RMB,C0res%,C1res%,C6res%,TEMP,INST,ACYC,TIME(ticks),PhysIPC,PhysIPC%,INSTnom,INSTnom%,EXEC,IPC,FREQ,AFREQ,L3MISS,L2MISS,L3HIT,L2HIT,L3MPI,L2MPI,L3OCC,LMB,RMB,C0res%,C1res%,C6res%,TEMP,INST,ACYC,TIME(ticks),PhysIPC,PhysIPC%,INSTnom,INSTnom%,EXEC,IPC,FREQ,AFREQ,L3MISS,L2MISS,L3HIT,L2HIT,L3MPI,L2MPI,L3OCC,LMB,RMB,C0res%,C1res%,C6res%,TEMP,INST,ACYC,TIME(ticks),PhysIPC,PhysIPC%,INSTnom,INSTnom%,EXEC,IPC,FREQ,AFREQ,L3MISS,L2MISS,L3HIT,L2HIT,L3MPI,L2MPI,L3OCC,LMB,RMB,C0res%,C1res%,C6res%,TEMP,INST,ACYC,TIME(ticks),PhysIPC,PhysIPC%,INSTnom,INSTnom%,EXEC,IPC,FREQ,AFREQ,L3MISS,L2MISS,L3HIT,L2HIT,L3MPI,L2MPI,L3OCC,LMB,RMB,C0res%,C1res%,C6res%,TEMP,INST,ACYC,TIME(ticks),PhysIPC,PhysIPC%,INSTnom,INSTnom%,EXEC,IPC,FREQ,AFREQ,L3MISS,L2MISS,L3HIT,L2HIT,L3MPI,L2MPI,L3OCC,LMB,RMB,C0res%,C1res%,C6res%,TEMP,INST,ACYC,TIME(ticks),PhysIPC,PhysIPC%,INSTnom,INSTnom%,EXEC,IPC,FREQ,AFREQ,L3MISS,L2MISS,L3HIT,L2HIT,L3MPI,L2MPI,L3OCC,LMB,RMB,C0res%,C1res%,C6res%,TEMP,INST,ACYC,TIME(ticks),PhysIPC,PhysIPC%,INSTnom,INSTnom%,EXEC,IPC,FREQ,AFREQ,L3MISS,L2MISS,L3HIT,L2HIT,L3MPI,L2MPI,L3OCC,LMB,RMB,C0res%,C1res%,C6res%,TEMP,INST,ACYC,TIME(ticks),PhysIPC,PhysIPC%,INSTnom,INSTnom%,EXEC,IPC,FREQ,AFREQ,L3MISS,L2MISS,L3HIT,L2HIT,L3MPI,L2MPI,L3OCC,LMB,RMB,C0res%,C1res%,C6res%,TEMP,INST,ACYC,TIME(ticks),PhysIPC,PhysIPC%,INSTnom,INSTnom%,EXEC,IPC,FREQ,AFREQ,L3MISS,L2MISS,L3HIT,L2HIT,L3MPI,L2MPI,L3OCC,LMB,RMB,C0res%,C1res%,C6res%,TEMP,INST,ACYC,TIME(ticks),PhysIPC,PhysIPC%,INSTnom,INSTnom%,EXEC,IPC,FREQ,AFREQ,L3MISS,L2MISS,L3HIT,L2HIT,L3MPI,L2MPI,L3OCC,LMB,RMB,C0res%,C1res%,C6res%,TEMP,INST,ACYC,TIME(ticks),PhysIPC,PhysIPC%,INSTnom,INSTnom%,EXEC,IPC,FREQ,AFREQ,L3MISS,L2MISS,L3HIT,L2HIT,L3MPI,L2MPI,L3OCC,LMB,RMB,C0res%,C1res%,C6res%,TEMP,INST,ACYC,TIME(ticks),PhysIPC,PhysIPC%,INSTnom,INSTnom%,EXEC,IPC,FREQ,AFREQ,L3MISS,L2MISS,L3HIT,L2HIT,L3MPI,L2MPI,L3OCC,LMB,RMB,C0res%,C1res%,C6res%,TEMP,INST,ACYC,TIME(ticks),PhysIPC,PhysIPC%,INSTnom,INSTnom%,EXEC,IPC,FREQ,AFREQ,L3MISS,L2MISS,L3HIT,L2HIT,L3MPI,L2MPI,L3OCC,LMB,RMB,C0res%,C1res%,C6res%,TEMP,INST,ACYC,TIME(ticks),PhysIPC,PhysIPC%,INSTnom,INSTnom%,
2024-03-21,20:07:40.565,0.05,1.05,0.04,1.00,0.04,0.14,0.68,0.86,0.0002,0.0009,0.02,0.02,-2147483648,0.00,0.00,165.08,156.94,226.90,1.05,26.30,0.05,1.13,22.94,0.52,27.04,4.29,95.71,0.00,100.00,0.00,0.00,0.00,0.00,-nan,0.12,0.04,1.00,0.04,1.00,0.02,0.08,0.69,0.83,0.0003,0.0010,     0,0,0,0.02,0.01,-2147483648,0.00,0.00,N/A,77.73,77.78,226.90,1.00,24.98,0.04,1.06,0.05,1.10,0.04,1.00,0.02,0.07,0.67,0.89,0.0002,0.0007,     0,0,0,0.01,0.01,-2147483648,0.00,0.00,N/A,87.35,79.16,226.90,1.10,27.59,0.05,1.20,1.28,1.27,  0%,  0%,11.38,9.01,  8%,  6%,4.78,4.91,  3%,  3%,8.88,8.47,  6%,  6%,4.24,95.76,0.00,100.00,0.00,0.00,4.33,95.67,0.00,100.00,0.00,0.00,0.00,0.00,0.00 ,0.00 ,-nan ,-nan ,0.11,0.12,0.03,0.69,0.05,1.00,0.00,0.03,0.90,0.55,0.0004,0.0036,     0,0,0,4.98,95.02,0.00,N/A,7.75,11.30,226.90,0.69,17.15,0.03,0.85,0.03,0.83,0.04,1.00,0.00,0.00,0.45,0.92,0.0003,0.0006,     0,0,0,4.02,95.98,0.00,N/A,7.59,9.16,226.90,0.83,20.71,0.03,0.83,0.10,1.78,0.06,1.00,0.00,0.00,0.14,0.98,0.0000,0.0000,     0,0,0,5.52,94.48,0.00,N/A,22.22,12.48,226.90,1.78,44.49,0.10,2.46,0.04,1.10,0.04,1.00,0.00,0.01,0.48,0.90,0.0005,0.0010,     0,0,0,3.74,96.26,0.00,N/A,9.39,8.51,226.90,1.10,27.59,0.04,1.03,0.03,1.07,0.03,1.00,0.00,0.01,0.64,0.86,0.0003,0.0010,     0,0,0,2.88,97.12,0.00,N/A,6.96,6.50,226.90,1.07,26.77,0.03,0.77,0.05,0.93,0.06,1.00,0.00,0.01,0.55,0.82,0.0004,0.0010,     0,0,0,5.60,94.40,0.00,N/A,12.07,13.01,226.90,0.93,23.20,0.05,1.30,0.03,0.69,0.05,1.00,0.00,0.01,0.63,0.88,0.0003,0.0011,     0,0,0,4.75,95.25,0.00,N/A,7.82,11.33,226.90,0.69,17.25,0.03,0.82,0.02,0.72,0.02,1.00,0.00,0.01,0.60,0.74,0.0005,0.0017,     0,0,0,2.41,97.59,0.00,N/A,3.93,5.48,226.90,0.72,17.90,0.02,0.43,0.02,0.44,0.05,1.00,0.00,0.03,0.85,0.59,0.0010,0.0071,     0,0,0,4.81,95.19,0.00,N/A,4.67,10.58,226.90,0.44,11.04,0.02,0.53,0.05,0.97,0.05,1.00,0.00,0.01,0.40,0.91,0.0004,0.0007,     0,0,0,4.74,95.26,0.00,N/A,11.01,11.30,226.90,0.97,24.35,0.05,1.15,0.09,1.60,0.05,1.00,0.00,0.00,0.36,0.97,0.0000,0.0000,     0,0,0,5.48,94.52,0.00,N/A,19.95,12.48,226.90,1.60,39.95,0.09,2.19,0.03,0.68,0.05,1.00,0.00,0.01,0.48,0.90,0.0004,0.0009,     0,0,0,4.67,95.33,0.00,N/A,7.19,10.64,226.90,0.68,16.89,0.03,0.79,0.08,1.36,0.06,1.00,0.00,0.00,0.56,0.94,0.0000,0.0002,     0,0,0,5.88,94.12,0.00,N/A,16.91,12.44,226.90,1.36,33.99,0.08,2.00,0.07,1.42,0.05,1.00,0.00,0.00,0.37,0.94,0.0000,0.0001,     0,0,0,4.83,95.17,0.00,N/A,15.67,11.00,226.90,1.42,35.62,0.07,1.72,0.04,1.32,0.03,1.00,0.00,0.01,0.50,0.97,0.0004,0.0008,     0,0,0,2.75,97.25,0.00,N/A,8.96,6.77,226.90,1.32,33.11,0.04,0.91,0.01,0.75,0.02,1.00,0.00,0.00,0.36,0.79,0.0007,0.0016,     0,0,0,1.74,98.26,0.00,N/A,2.98,3.95,226.90,0.75,18.87,0.01,0.33,
2024-03-21,20:07:40.661,0.03,0.80,0.04,1.00,0.03,0.08,0.61,0.91,0.0003,0.0008,0.01,0.02,-2147483648,0.00,0.00,99.83,125.34,210.46,0.80,19.91,0.03,0.75,10.47,0.41,60.36,3.77,96.23,0.00,100.00,0.00,0.00,0.00,0.00,-nan,0.14,0.03,0.90,0.04,1.00,0.01,0.04,0.66,0.93,0.0002,0.0006,     0,0,0,0.00,0.00,-2147483648,0.00,0.00,N/A,54.80,60.91,210.46,0.90,22.49,0.03,0.82,0.03,0.70,0.04,1.00,0.02,0.04,0.56,0.88,0.0003,0.0009,     0,0,0,0.01,0.01,-2147483648,0.00,0.00,N/A,45.03,64.44,210.46,0.70,17.47,0.03,0.68,0.84,0.88,  0%,  0%,4.50,4.26,  3%,  3%,14.91,15.46, 10%, 11%,15.34,14.65, 12%, 11%,3.65,96.35,0.00,100.00,0.00,0.00,3.89,96.11,0.00,100.00,0.00,0.00,0.00,0.00,0.00 ,0.00 ,-nan ,-nan ,0.14,0.13,0.01,0.34,0.04,1.00,0.00,0.02,0.81,0.59,0.0014,0.0078,     0,0,0,4.15,95.85,0.00,N/A,2.93,8.73,210.46,0.34,8.40,0.01,0.35,0.02,0.52,0.03,1.00,0.00,0.00,0.13,0.96,0.0002,0.0003,     0,0,0,3.08,96.92,0.00,N/A,3.40,6.49,210.46,0.52,13.09,0.02,0.40,0.04,1.54,0.02,1.00,0.00,0.00,0.55,0.95,0.0001,0.0002,     0,0,0,2.36,97.64,0.00,N/A,7.63,4.96,210.46,1.54,38.47,0.04,0.91,0.03,0.68,0.04,1.00,0.00,0.00,0.13,0.96,0.0002,0.0004,     0,0,0,4.26,95.74,0.00,N/A,6.10,8.97,210.46,0.68,16.99,0.03,0.72,0.03,0.70,0.04,1.00,0.00,0.00,0.37,0.98,0.0003,0.0006,     0,0,0,3.71,96.29,0.00,N/A,5.49,7.81,210.46,0.70,17.56,0.03,0.65,0.03,0.63,0.05,1.00,0.00,0.00,0.06,0.97,0.0002,0.0003,     0,0,0,5.06,94.94,0.00,N/A,6.50,10.39,210.46,0.63,15.63,0.03,0.79,0.09,1.77,0.05,1.00,0.00,0.00,0.21,0.98,0.0000,0.0000,     0,0,0,5.22,94.78,0.00,N/A,18.37,10.40,210.46,1.77,44.15,0.09,2.30,0.02,1.39,0.02,1.00,0.00,0.00,0.43,0.75,0.0002,0.0004,     0,0,0,1.50,98.50,0.00,N/A,4.40,3.16,210.46,1.39,34.82,0.02,0.52,0.04,0.75,0.05,1.00,0.01,0.02,0.77,0.82,0.0007,0.0031,     0,0,0,5.06,94.94,0.00,N/A,7.78,10.42,210.46,0.75,18.67,0.04,0.94,0.04,0.58,0.06,1.00,0.00,0.00,0.05,0.96,0.0002,0.0004,     0,0,0,6.23,93.77,0.00,N/A,7.29,12.49,210.46,0.58,14.60,0.04,0.91,0.04,0.59,0.06,1.00,0.00,0.00,0.09,0.95,0.0003,0.0005,     0,0,0,6.44,93.56,0.00,N/A,8.34,14.08,210.46,0.59,14.81,0.04,0.95,0.01,0.38,0.02,1.00,0.00,0.00,0.30,0.73,0.0004,0.0008,     0,0,0,2.35,97.65,0.00,N/A,1.90,4.95,210.46,0.38,9.59,0.01,0.23,0.08,1.58,0.05,1.00,0.00,0.00,0.22,0.95,0.0001,0.0001,     0,0,0,4.92,95.08,0.00,N/A,16.38,10.36,210.46,1.58,39.52,0.08,1.95,0.00,0.55,0.00,1.00,0.00,0.00,0.34,0.81,0.0008,0.0019,     0,0,0,0.24,99.76,0.00,N/A,0.27,0.50,210.46,0.55,13.72,0.00,0.03,0.01,0.26,0.04,1.00,0.00,0.00,0.26,0.77,0.0008,0.0013,     0,0,0,4.34,95.66,0.00,N/A,2.16,8.32,210.46,0.26,6.50,0.01,0.28,0.00,0.27,0.02,1.00,0.00,0.00,0.27,0.62,0.0021,0.0042,     0,0,0,1.58,98.42,0.00,N/A,0.90,3.32,210.46,0.27,6.75,0.00,0.11,
2024-03-21,20:07:40.757,0.03,0.76,0.03,1.00,0.03,0.14,0.73,0.80,0.0003,0.0017,0.01,0.01,-2147483648,0.00,0.00,86.20,113.32,209.62,0.76,19.02,0.03,0.65,6.04,0.56,13.61,3.39,96.61,0.00,100.00,0.00,0.00,0.00,0.00,-nan,0.12,0.02,0.70,0.03,1.00,0.02,0.07,0.69,0.79,0.0004,0.0018,     0,0,0,0.00,0.00,-2147483648,0.00,0.00,N/A,39.46,56.74,209.62,0.70,17.39,0.02,0.59,0.03,0.83,0.03,1.00,0.01,0.07,0.77,0.81,0.0002,0.0015,     0,0,0,0.00,0.00,-2147483648,0.00,0.00,N/A,46.74,56.58,209.62,0.83,20.65,0.03,0.70,1.06,1.09,  0%,  0%,1.50,2.40,  1%,  1%,3.10,3.14,  2%,  2%,3.75,3.62,  2%,  2%,3.38,96.62,0.00,100.00,0.00,0.00,3.41,96.59,0.00,100.00,0.00,0.00,0.00,0.00,0.00 ,0.00 ,-nan ,-nan ,0.12,0.12,0.01,0.32,0.05,1.00,0.00,0.03,0.88,0.53,0.0010,0.0098,     0,0,0,4.57,95.43,0.00,N/A,3.10,9.59,209.62,0.32,8.07,0.01,0.37,0.02,0.62,0.03,1.00,0.00,0.01,0.55,0.81,0.0004,0.0017,     0,0,0,2.88,97.12,0.00,N/A,3.74,6.04,209.62,0.62,15.49,0.02,0.45,0.02,0.66,0.03,1.00,0.00,0.01,0.46,0.85,0.0004,0.0015,     0,0,0,2.78,97.22,0.00,N/A,3.85,5.83,209.62,0.66,16.52,0.02,0.46,0.01,0.51,0.02,1.00,0.00,0.01,0.56,0.83,0.0005,0.0022,     0,0,0,2.43,97.57,0.00,N/A,2.58,5.09,209.62,0.51,12.67,0.01,0.31,0.01,0.55,0.03,1.00,0.00,0.01,0.53,0.85,0.0006,0.0022,     0,0,0,2.51,97.49,0.00,N/A,2.90,5.25,209.62,0.55,13.79,0.01,0.35,0.03,0.68,0.04,1.00,0.00,0.01,0.44,0.89,0.0004,0.0014,     0,0,0,3.70,96.30,0.00,N/A,5.26,7.75,209.62,0.68,16.98,0.03,0.63,0.07,1.23,0.06,1.00,0.00,0.00,0.24,0.92,0.0001,0.0002,     0,0,0,5.94,94.06,0.00,N/A,15.35,12.47,209.62,1.23,30.78,0.07,1.83,0.01,0.57,0.02,1.00,0.00,0.01,0.46,0.79,0.0009,0.0027,     0,0,0,2.26,97.74,0.00,N/A,2.68,4.73,209.62,0.57,14.19,0.01,0.32,0.02,0.35,0.05,1.00,0.00,0.03,0.89,0.53,0.0009,0.0093,     0,0,0,4.53,95.47,0.00,N/A,3.37,9.50,209.62,0.35,8.87,0.02,0.40,0.02,0.67,0.02,1.00,0.00,0.01,0.51,0.84,0.0005,0.0021,     0,0,0,2.26,97.74,0.00,N/A,3.05,4.55,209.62,0.67,16.75,0.02,0.38,0.02,0.64,0.03,1.00,0.00,0.01,0.57,0.82,0.0004,0.0016,     0,0,0,3.45,96.55,0.00,N/A,4.47,6.95,209.62,0.64,16.06,0.02,0.55,0.02,0.71,0.03,1.00,0.00,0.01,0.59,0.88,0.0003,0.0014,     0,0,0,3.26,96.74,0.00,N/A,4.84,6.84,209.62,0.71,17.69,0.02,0.58,0.10,1.69,0.06,1.00,0.00,0.00,0.28,0.99,0.0000,0.0000,     0,0,0,5.95,94.05,0.00,N/A,21.04,12.49,209.62,1.69,42.14,0.10,2.51,0.01,0.55,0.02,1.00,0.00,0.01,0.76,0.81,0.0002,0.0020,     0,0,0,2.25,97.75,0.00,N/A,2.61,4.73,209.62,0.55,13.82,0.01,0.31,0.01,0.50,0.02,1.00,0.00,0.01,0.62,0.82,0.0005,0.0024,     0,0,0,2.00,98.00,0.00,N/A,2.11,4.20,209.62,0.50,12.55,0.01,0.25,0.03,0.72,0.03,1.00,0.00,0.01,0.70,0.85,0.0003,0.0015,     0,0,0,3.49,96.51,0.00,N/A,5.24,7.32,209.62,0.72,17.92,0.03,0.63,
